"disc_number";"duration_ms";"name";"track_number";"album";"artist";"author";"lyrics_url";"lyrics"
"1";"367386";"La Bengala Perdida";"9";"Téster de Violencia";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-la-bengala-perdida-lyrics";"  Tu jeep no arranca más Ni siquiera un milagro te haría salir Del barro no volverá  Adentro queda un cuerpo La bengala perdida se le posó Allí donde se dice gol  Dejaron todo bajo el vendaval Y huyendo del lodo no se supo más Bajo la lluvia el chasis se pudrió Y allí tambien la criatura de Dios  Después volvió el amor Al llegar un verano él se enamoró Tuvieron un lindo gordi  Bajo la herencia la inmortalidad Cultura y poder son esta porno bajón Por un color, sólo por un color No somos tan malos ya la cancha estalla en nada  Sin darme cuenta voy cayendo en cruz hacia el cenit El cielo ya no tiene mis pies Y la espiral que me habrá de llevar no es mejor Que todas esas vueltas que dí Buscando un amanecer Buscando un amanecer Buscando un amanecer  No hay una cuestión que no conduzca al mar Tan solo asi de noche puede uno descansar Dios de probeta de piadosa luz de corderoy Tití portando un dulce Exocet Que busca de piel en piel Que busca de piel en piel Que busca de piel en piel  De las tribunas se puede regresar Tan solo hace falta ser de masa gris Las aguas tienen un recurso más Moviendo las olas ya no hay realidad Ondas en aire  Un tibio día se precipitó hasta aquí Aquí donde no hay nada que hacer Y la mujer que sabe el devenir porque ve Mirando con el ojo del sur El ojo que mira al magma El ojo que mira al magma El ojo que mira al magma  Inutilmente no se vuelve aquí y es que algo habrá El cielo sólo quiere jugar No quiero un valle de catacumbas nunca más No quiero que me llenen de sal Jugando hasta no poder Jugando hasta no poder Jugando hasta no poder  Bajo la herencia la inmortalidad Cultura y poder son esta porno bajón Por un color, sólo por un color No somos tan malos todo va a estallar Ondas en aire Ondas en aire Ondas en aire  "
"1";"173813";"Alcanfor";"10";"Téster de Violencia";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-alcanfor-lyrics";"  Pude ver cuando me guardaron Luego sentí como agua y el viaje empezó  Estas ruinas son de estos mismos cuerpos Hoy las arenas atrapan a los barcos  Ellos vienen siempre y nunca entiendo nada Bloques y rayas asaltan mi espacio Bloques y rayas asaltan mi espacio Finalmente asaltan mi espacio  "
"1";"196933";"Parlante";"11";"Téster de Violencia";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-parlante-lyrics";"  Todos los espejos dan ¿a qué? Por todas partes voy buscando un parlante Todas las palabras son los hombres Por todas partes voy buscando así Sólo con mi ruido de magia  Brújulas de cuerpos para armar Por todas partes van buscando un parlante En el silencio se oye un inmenso parlante Ni la luz del amor ni el dinero ni la revisión Por todas partes voy buscando un parlante Por todas partes voy buscando así Solo con mi cono de lluvia  ¡Oh Madelaine! loco amor, vives junto a la radio No creo en un cuerpo sin sonido Por todas partes voy buscando un parlante Me despierto sin el son de un parlante  Todas las palabras son los hombres Por todas partes voy buscando un parlante Por todas partes voy buscando así Sólo con mi cono de lluvia  ¡Oh Madelaine! loco amor, vives junto a la radio No se si es detrás de tu cono que vibra No se si es detrás de tu cono que no cesa de decirme: Todos los espejos dan ¿a qué?  "
"1";"251054";"Alfil, Ella No Cambia Nada";"1";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-alfil-ella-no-cambia-nada-lyrics";"  La reina negra está ante su propio silencio Los peones desvanecidos rondan como espectros Pasaportes hasta un mundo oscuro Negociados en las torres  Tristeza del ajedrez Tristeza de las planicies Las ciudades cuadriculadas escondiendo sus raíces Es domingo y está todo en calma Y de golpe ella llora  Alfil, ella no cambia nada Alfil, ella no cambia nada Así antes de que cruce el alba Alfil, ella no cambia nada  Algo me dice sale el sol sale el sol Algo me dice sale el sol sale el sol por fin  Ruidas de todas las guerras Sombras de corceles muertos Pasaportes hacia un mundo oscuro Negociados en las torres  Alfil, ella no cambia nada Alfil, ella no cambia nada Así así su cabeza rueda en el aire Alfil, ella no cambia nada  "
"1";"209893";"Una Sola Cosa";"2";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-una-sola-cosa-lyrics";"  Yo te estaba esperando Sin saber porqué esperar Y me estaba dando vuelta Con la idea de amar Y las calles se arrastran Y ya no hay dónde parar aquí Este anciano me mira Sin saber si es de verdad  Una vez te ofrecí mi amor Esta vez solo quiero una sola cosa  Yo te estaba soñando Sin saber porqué soñar Y te estaba olvidando Justo al despertar  Una vez te ofrecí mi amor Esta vez solo quiero una sola cosa  Dame tu amor Ya no se si soy rico o pobre Una sola cosa Dame tu amor Ya no se si valgo Tanto para eso Una vez el viento me habló Esta vez Solo mueve algunas pocas hojas  Dame una sola cosa amor  "
"1";"289306";"Ropa Violeta";"3";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-ropa-violeta-lyrics";"  A veces pienso que ya no sos mía Que te poseen los vampiros Los animales andan raros Porque te busco sin moverme  Violeta es el color de tu flash Violeta es el color en tu espejo de cristal  Tu corazón lo esconde todo Como si fuera el silencio Tu cuerpo le gime a las ruinas Tratanto de inventarles manos  Violeta es el color de tu flash Y flores en un libro que dejaste al partir Violeta es el color del atardecer Violeta es el color de tu espejo de cristal  Jueves Los ruidos de la calle rebobinan un video Sueño de caracoles Que copulan con sí mismos Y hay rayos Cruzando los paisajes que se inyectan ciudades ¿y qué? ¿acaso no marchitan los navíos sin el mar? Ojalá vuelvas Cubierta por la escarcha de oscuro lingerie  Mi sangre es puro borratintas que apaga todas las palabras Toda mi mente es un insecto Al que tolero porque me habla Violeta es el color de tu flash Violeta es el color en tu espejo de cristal  "
"1";"290226";"Como Un Perro";"4";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-como-un-perro-lyrics";"  Hay radios en la madrugada Mucha gente por Paso del Rey Autos blancos Cruzandos trasmano al sol  Estaciones pobladas de pronto Varios hablan del nuevo austral Y la niebla royendo esta suave luz  ¿por qué tu amor puede obligar? Uh uh Lo mismo da correr o parar Yo te sigo casi sin necesidad Un refugio es lo mejor Con el cuerpo de los dos  Tu llamado no llegó y tu carta se perdió Hay un yeti que despierta en mí Como un preso quiero ver a través de la pared Como un perro tengo que mirar  Y hay fiestas desde todas partes Y te busco hasta en un jacarandá Y tus ojos Tus ojos que caen me arrastran  Habré perdido la razón Peleando por salvar mi amor Habré perdido una canción Una canción para existir Un refugio es lo mejor Con el cuerpo de los dos  Como un preso voy a ver a través de la pared Como un perro tengo que mirar Tengo un rito y un no lugar Tengo un rito y un no lugar Como un perro tengo que buscar  ¿por qué tu amor puede obligar? Me lleva de ciudad en ciudad Y hasta en un bosque de arrayanes Te sigo casi sin necesidad  Mi alimento ya no es tal Mi alimento ya no es tal Solo como sobras de tu amor Y es que odio el aerosol Que combate tu calor Como un perro tengo que mirar  Tengo envidia de ese jean Que te sujeta para sí Como un perro tengo que reir Solo quiero que me des una cucha de hormigón Quiero ser un perro en tu jardín  Es que odio ese sillón Que se banca tu tensión Como un perro tengo que ladrar  "
"1";"274733";"Pobre Amor, Llámenlo";"5";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-pobre-amor-llamenlo-lyrics";"  Mis amigos no pueden creer que se pinchó Como una gota de rocío al hacerse beber No se porqué no se vuela en las mañanas No se, no se  Hoy carlos partió sin esperas desde un no lugar Y algo que noquea nos quedó aquí como el speed de la luz Acaso un adios Un puente de telecaster No se no se Pobre amor Pobre amor Este amor Pobre amor  O no hay más fulgor O sus ojos lo pudieron asir Con ambigüedad de colmillos y de pibes de aquí Y cae a un cassette Que le sangra dulcemente Durán Durán, oh  Pobre amor Pobre amor Este amor Pobre amor  Es que ayer Yo te vi en un mundo gris Que ya pasó Y hay una luz Solo hay una luz Solo hay una luz Y acaso más nada en este mundo Un mundo para soñar  Pobre el perdón Que habilita lo que ayer clausuró Ni mis amigos lo pueden creer Y otros ni la ven Loca canción Que nos curte desde el alma Quizá quizá  Pobre amor Llámenlo Pobre amor Este amor Este amor Es una colisión Pobre amor Llámenlo  "
"1";"218440";"No Seas Fanática";"6";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-no-seas-fanatica-lyrics";"  Ya no intento convencerte más La verdad no es verdad Y no hay que llorar así bu bu bu  Tus secretos me quitaron la paz Con tu pose me fui Me olvidé de reir así, oh No seas fanática No seas fanática nena No seas fanática Lunática, oh  Nombrecito confundido está Su mamá le pegó Y no quiere esconderse más bu bu  Solo quiero que lo hagamos bien La penumbra te cubre la cara Y no estás aquí oh oh No seas fanática Fanática de vos misma No seas histórica Lunática No seas fanática nena  Huyendo en taxi por el bajo Me doy cuenta Los delirios de tu mente Fingiendo sentir amor No soporto tus manos aquí Ya no me encuentren como siempre Queriendo ver la verdad oh oh  "
"1";"181026";"La Mirada De Freud";"7";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-la-mirada-de-freud-lyrics";"  La mirada de Freud No me deja descansar Y la nariz de Freud Es un ojo Es un sueño No es una oportunidad  Ya no quiero ser Freud En el medio de la pampa Esta mirada de Freud Se inmiscuye en mis asuntos Yo solo quiero bailar  Y la sombra de tu adios No me deja ni comer Y la nariz de Freud Ya no es algo que me sirva Yo solo quiero bailar  Se-quen-de  "
"1";"257373";"Patas De Rana";"8";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-patas-de-rana-lyrics";"  Cientos de siglos después Cuando la canción no exista ya ¿qué será de esto? Razas y pueblos todo cambiará No habrá más juicio ni posteridad Y no habrá mate  Superamor, ultravisión de tu amor La mutación quizá nos de patas de rana Y oigo tu adios tan solo Que al latir es ahora!  Y cientos de siglos aún después Cuando este laberinto vuele de amor ¿qué será de esto? Cielos amarillos sin eternidad Y en el obelisco un himen colgará De cristales mil  Superamor, ultravisión de tu amor Multiplicar se fue solo con dividir Y oigo tu adios tan solo Y no sé si olvidar sirve aquí uh  "
"1";"198826";"Ventiscas De Marzo";"9";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-ventiscas-de-marzo-lyrics";"  Una vez Ven aquí ángel de trueno Con tu luz Veo así a través de un gigastesco día  Y viene y va Sin pensar Tu corazón, de viento Y otra vez, al latir Mueve toda palabra intensamente herida al decirse Un amor que permanece intacto Inexorablemente expuesto al aire  Oh mi amor Espero una carta de tu alma Esta vez es así Te veo fuego Quemando relojes atrasados por siempre Es una hoja que se bancó el diluvio Sólo una hoja que se bancó el diluvio  Las ventiscas de marzo quemarán mi soledad Las ventiscas de marzo quemarán mi soledad En un único iceberg derritiéndose hacia el sol de tu amor  Oh mi amor Espero una carta de tu alma Uh uh uh y veo A través de un gigastesco día Y viene y va Sin pensar Tu corazón de viento Y esta vez al latir Te veo fuego Quemando relojes atrasados por siempre Como una hoja que se bancó el diluvio Un capeleti que se bancó el diluvio  "
"1";"242666";"La Pelicana y El Androide";"10";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-la-pelicana-y-el-androide-lyrics";"  Una pelícana Con su ala partida Se echó a volar Y se perdió en la tempestad Y fue hacia la tierra Donde habita el androide ah  Y esta magra tierra Que es siempre la nada O la necesidad No la dejó volver atrás Y nadie supuso que amaría Que amaría...  La calcomanía de todos los días se les quedó Y pronto tuvieron un amor Y procrearon varias aves androides Y en este espacio tan veloz Se busca vanamente Toda la vida Y ya no hay esmeraldas Y es que al beber de una piel Comprendió que era androide oh  Miles de tormentas Asolaron las comarcas Nos quedamos viendo en la ventana Aquel amor que fue tan fuerte  Ave de indochina Perdida en la niebla de alta mar Ya no te alejes de tu amor Aunque ya sepas que él solo es Que él solo es Un androide Ah  "
"1";"202506";"Rezo Por Vos";"11";"Prive";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-rezo-por-vos-lyrics";"  La indómita luz se hizo carne en mí Y lo dejé todo por esta soledad Y leo revistas en la tentación Mi cuerpo se cae Y solo veo la cruz al amanecer Entonces rezo Rezo  Morí por no morir Y me entregué na paixao Y lo dejé todo por esta soledad Y se hizo de noche Y aún estoy aquí Hice el sacrificio nena Y abracé la cruz al amanecer Entonces rezo Rezo por vos Rezo Rezo por vos  Y curé mis heridas y me encendí de amor Y curé mis heridas y me encendí de amor De amor sagrado Rezo Rezo por vos Solo rezo y rezo por vos  Vivo en un mundo material Un mundo material  "
"1";"92026";"Paquidermo De Luxe";"1";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"";"-"
"1";"242750";"Yo Quiero Ver Un Tren";"2";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-yo-quiero-ver-un-tren-lyrics";"  Yo nunca me imaginé regresar a mi tiempo de niño Nunca me expliqué por qué nunca vi un tren  La neutrónica ya explotó y muy pocos pudimos zafar ¡ahora el mundo no tiene ni agua!  La mañana me encuentra caminando en la nada ¡vías muertas de un expreso que quedó en el pasado!  Confundido por el fuego verde que confluye desde el mar La materia disuelta flota en la atmósfera sin sol  La neutrónica ya explotó y muy pocos pudimos zafar ¡ahora el mundo no tiene ni agua!  La mañana me encuentra sospechando en el aire ¡contaminado! ¡vías muertas de un expreso que quedó en el pasado!  ¡Señor, señor, hey!  Yo quiero ver un tren Llévame a ver un tren No los recuerdo Yo quiero ver un tren  "
"1";"153360";"La Rifa Del Viento";"3";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-la-rifa-del-viento-lyrics";"  Tía, que hermoso día hoy Veo que azula el horizonte gigante Nena, llename este cupón Es que quiero ver Si acaso gano algo en la rifa del viento  Vos no te sacrifiques más Tu cuerpo está completo Tu cuerpo está distinto y pleno... Tan pleno... Y es que la luz te ideó junto a la nieve  Negra, vení sentate aquí Antes de que el sol Consuma tu naranja abierta en la tarde  "
"1";"233573";"Herido Por Vivir";"4";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-herido-por-vivir-lyrics";"  Empieza Comienza con la luna Y sigue con tu pie  Regresa Tus huesos se están yendo Sin ver nunca la luz  En el almizcle de los días La luz optó por alumbrarte Y a la vez conoció tu amor sin retorno  Camina O compra las estrellas Para sobrevivir  Arriba Tu cuerpo escucha todo Herido por vivir, herido, herido por vivir  Y ese dulzor evanescente Se irá perdiendo entre tus nombres Te hará pensar Que sólo estás Decime dónde dónde dónde Puedo darte mi alma... descansa  En el estío de este mundo Te esperan todas las ventanas Y a la vez volverás al sol sin retorno  "
"1";"173000";"Símil Bahion";"5";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"";"-"
"1";"268250";"Cuando Vuelva Del Cielo";"6";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-cuando-vuelva-del-cielo-lyrics";"  Cuando vuelva del cielo Te voy a estar llamando Como llama la luna A todas las mareas Cuando vuelva del cielo Te voy a dar mi nombre Traducido en el viento Para que puedas viajar...  Y cuando el sol se diluya Será una mancha de tinta Y cuando todo se quede Te voy a estar esperando amor Y cuando vuelva del cielo Yo te daré mis manos Y en las manos la marca La que dejé por allí...  Yo sólo respiro mirillas Entre los rayos de tu alma (ese mismo alma que pude ser) Yo sólo quiero que vayas y vengas Siempre así Por este mundo nuestro Conteniéndonos la vida...  Cuando vuelva del cielo Te voy a empezar a extrañar...  "
"1";"191500";"Lo Siento En Mi Corazón";"7";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-lo-siento-en-mi-corazon-lyrics";"  Ultimamente Tan sensual estás viniendo Que no me hallo en mi sitio Ojalá me pudieras escuchar Te diría... (hagámoslo ya)  Inútilmente Quiero recordar el número Que me une al sol Lo que hago sólo es verte bailar Chiquilina... (hagámoslo ya)  ¡No, no puede ser! ¿Es que te vas con otro amor? Pero es que lo siento en mi corazón (¿Te vas?... ok... mató... chau!)...(Ugh!)  Lejos te vas Tu inocencia me voló Pero es que lo siento en mi corazón  "
"1";"201250";"Será Que La Canción Llegó Hasta El Sol";"8";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-sera-que-la-cancion-llego-hasta-el-sol-lyrics";"  Si el camino surge de la nada Será que mi canción llego hasta el sol Si algo te sacude sin sentido Será que la canción llego hasta el sol La tristeza se va como una luz Todo es armonía a mi alrededor Y esta bien  Alguien va subiendo la colina Será que la canción llego hasta el sol Y otro va muy loco, hundido en su mente Será que la canción llego hasta el sol Una brisa volara en el amanecer Y un extraño tiempo nos envolverá por fin Esta noche se oirá dentro de tu piel No hay ningún momento que se pueda comparar al (amor.Si se escucha el eco, si el viento dice adiós Será que la canción llego hasta el sol)  "
"1";"188800";"Días De Silencio";"9";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-dias-de-silencio-lyrics";"  Hoy el lobo suelto está Mira sus ojos brillar Mira sus ojos brillar En el desquicio del fuego inocente  Y la canción se explica así: Que yo sólo escucho tu voz Yo sólo escucho tu voz Y el abanico del sol en reposo Sol en reposo  La casa su puerta cerró La voz de alguien se empequeñece Y hay ruidos de pasos por la piel La melodía se duerme...  Y tu rumor me llega igual Y veo la tierra brillar Veo la tierra brillar Veo las manos del hombre encendiéndose Manos encendiéndose  La aldea sus ventanas ya cerró La voz de alguien se empequeñece Y hay ruidos de pasos por la piel La melodia se duerme...  Y la distancia se abrirá Y desde la luz volará Cónica y rauda flecha Acariciando mis días de silencio Días de silencio Días de silencio  "
"1";"210933";"El Bálsamo";"10";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"";"-"
"1";"100666";"Para Valen";"11";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"";"-"
"1";"209893";"No Te Alejes Tanto De Mí";"12";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-no-te-alejes-tanto-de-mi-lyrics";"  Algo esta pasando hoy Es que te quiero tanto amor Ya nada esta cerrado Luce como el mundo de hoy  Me estaba preguntando Me estaba preguntando Estaba simplemente asi Super bien  Y ellos se estaban oxidando Y yo estaba por creer en vos  No te alejes tanto amor No te alejes tanto de mi  Me estaba preguntando Y estaba alimentado Y estaba alucinando bien Super super Y es que estaba satinado Y estaba por pensar en vos En vos  Y estaba yo pensando Que era balanceado Que estabas acercandote, nena Vos acercandote  Y no, vos venias por alta Yo estaba satinado Me estabas recurriendo al fin Nena, al fin, si  AH... No te alejes tanto de mi Ah... No te alejes tanto de mi...  "
"1";"147000";"Tango Cromado - Instrumental";"13";"Mondo Di Cromo";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-un-manana-instrumental-lyrics";"  Instrumental  "
"1";"191386";"Kamikaze";"1";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-kamikaze-lyrics";"  Cayó por fin El noble kamikaze Su piel ardió Quemando al enemigo Al ser tocado Cambió de rumbo y apuntó hacia el fin Así le dio razón a su sangre Cayó por fin El loco kamikaze Creyó ubicar Su propio sol naciente Luego en su reino El kamikaze comprendió su error: Allí, morir así es en vano  "
"1";"244213";"Ella También";"2";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-ella-tambien-lyrics";"  Ella también se cansó de este sol Viene a mojarse los pies a la luna Cuando se cansa de tanto querer Ella es tan clara que ya no es ninguna Sube a las hojas y cae hasta el mar Cómo es que puedo tocarle las manos De dónde vienen quienes al nacer Llueven y llueven y en ella se juntan Yo me recuesto y ella en el final Viene a dormirme movida de estrellas Viene a dormirme movida de estrellas  "
"1";"178546";"Águila de Trueno (Parte I)";"3";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-aguila-de-trueno-parte-ii-lyrics";"  Mientras dure la mañana Hombre que llora En la calle vas Adonde el sol te da Mientras llegue la mañana Luego de un breve tormento Tu mirada se posó En el Templo Donde un hijo llama na-na Mientras dure la mañana Yo te estaba esperando Te diré que te sentí llorar Yo te estaba esperando Te diré que te sentí llorar Yo te estaba esperando Te diré que te sentí llorar  "
"1";"81906";"Águila de Trueno (Parte II)";"4";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-aguila-de-trueno-parte-ii-lyrics";"  Mientras dure la mañana Hombre que llora En la calle vas Adonde el sol te da Mientras llegue la mañana Luego de un breve tormento Tu mirada se posó En el Templo Donde un hijo llama na-na Mientras dure la mañana Yo te estaba esperando Te diré que te sentí llorar Yo te estaba esperando Te diré que te sentí llorar Yo te estaba esperando Te diré que te sentí llorar  "
"1";"158866";"Almendra";"5";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-almendra-lyrics";"  (instrumental)  Guitarra electrica (Luis Alberto Spinetta) Guitarra ovation por linea (Eduardo Marti)  "
"1";"197746";"Barro Tal Vez";"6";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-barro-tal-vez-lyrics";"  Si no canto lo que siento Me voy a morir por dentro He de gritarle a los vientos hasta reventar Aunque sólo quede tiempo en mi lugar  Si quiero me toco el alma Pues mi carne ya no es nada He de fusionar mi resto con el despertar Aunque se pudra mi boca por callar  Ya lo estoy queriendo Ya me estoy volviendo canción Barro tal vez...  Y es que esta es mi corteza Donde el hacha golpeará Donde el río secará para callar  Ya me apuran los momentos Ya mi sien es un lamento Mi cerebro escupe ya el final del historial Del comienzo que tal vez reemprenderá  Si quiero me toco el alma Pues mi carne ya no es nada He de fusionar mi resto con el despertar Aunque se pudra mi boca por callar  Ya lo estoy queriendo Ya me estoy volviendo canción Barro tal vez...  Y es que esta es mi corteza Donde el hacha golpeará Donde el río secará para callar  "
"1";"161026";"¡Ah!...Basta de Pensar";"7";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-ah-basta-de-pensar-lyrics";"  [Verso 1] ¡Ah!, basta de pensar Alguien llora allí Se cayó del alerce ¡Ah!, este sueño surcará Las ventanas y el baúl De tu espejo interno  [Estribillo] Hablan de piel Hablan de qué sabrán Nadie de vos Nadie lo sabe ya Que todo sea como vos quieras  [Verso 2] ¡Ah!, los asnos y el perdón Qué omnipotencia cruel Me hiere como al sol ¡Ah!, qué razón de ser Me habrá puesto piel En la inmensidad  [Estribillo] Hablan de piel Hablan de qué sabrán Nadie de vos Nadie lo sabe ya Que todo sea como vos quieras  "
"1";"290253";"La Aventura de la Abeja Reina";"8";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-la-aventura-de-la-abeja-reina-lyrics";"  Algo en los jardines Me llama sin cesar La lluvia en las hojas Me inspira confianza Los árboles se agitan Bendito sea este viento Y detrás de los muros Oigo algo que me dice: ""bienvenido !, yo sabía Que vendrías aquí A esta caverna... Supongo que te acostumbrarás Al silencio total Mundo inferior Que es eterno como el propio mal... Así no habrá para mañana Otra luz que lamentar Al morir el desierto de sed de amar Y de florecer Jamás escaparás de aquí !"" Sin salir de mi asombro Comienzo a observar Miles de colmenas Ardiendo en el fuego Millones y millones De sordos tapires ""oh mi Dios! Pero esto es el infierno!"" Me dije para mí... Pues no me importa Yo sé bien que saldré de aquí De tu colmena... Tal vez las luces que amanezcan Traerán la paz Ese color tan diferente a esto, sin dudas... Y sé que no me va a importar Si a la luz de un verano Muero al morder a mi presa Resignándome Dejando en ella mi aguijón... Así sin darme cuenta Rompí los acertijos Y en un demente impulso Salí de la caverna Y oí sonar el rayo Y corrí por mil canteros Donde tímidas flores Morían con la lluvia... En ese instante comprendí Que explicar esto a alguien Sería inútil !... Las luces temblaron Con la furia del viento Y las hojas Mojadas con perlas el alba Me vieron huir...  "
"1";"162426";"Y Tu Amor Es una Vieja Medalla";"9";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-y-tu-amor-es-una-vieja-medalla-lyrics";"  El viento y la lluvia Gastaron tu voz Los astros temblaron sin saber Amaste y dormiste Y el sol se alejó Y tu amor es una vieja medalla Y tu amor es una vieja medalla Los puentes del cuerpo Silbaron en vos Las bayas cayeron Por tu piel Miraste y no viste Y el sol se alejó Y tu amor es una vieja medalla Y tu amor yo lo encontraré Las luces del alma Sin muros y sin sed Habrán de encontrarse al final Otra vez... El oro y la muerte Cambiaron tu querer Trocaron tu risa por temor Amaste y dormiste y el sol se alejó Y tu amor es una vieja medalla Y tu amor luna en la nada Y tu amor es una vieja medalla Y tu amor pues yo lo encontraré...  "
"1";"207440";"Quedándote o Yéndote";"10";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-quedandote-o-yendote-lyrics";"  [Letra de ""Quedándote o yéndote""]  Y deberás plantar Y ver así a la flor nacer Y deberás crear Si quieres ver a tu tierra en paz El sol empuja con su luz El cielo brilla renovando la vida Y deberás amar Amar, amar hasta morir Y deberás crecer Sabiendo reír y llorar La lluvia borra la maldad Y lava todas las heridas de tu alma  De tí saldrá la luz Tan sólo así serás feliz Y deberás luchar Si quieres descubrir la fe La lluvia borra la maldad Y lava todas las heridas de tu alma Este agua lleva en sí La fuerza del fuego La voz que responde por tí Por mí... Y esto será siempre así Quedándote o yéndote  "
"1";"352466";"Casas Marcadas";"11";"Kamikaze";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-casas-marcadas-lyrics";"  Casas marcadas Por el sol Casas marcadas Por la luz Deja que la luz te brille Deja que la luz te brille Que brille toda tu vida Vaya con la casa Que despide viento Vaya con la casa Que despide viento... Casas marcadas Por el sol Casas marcadas en la luz Deja que la luz te guíe Deja que la luz te guíe Que guíe toda tu vida Vaya con la casa Que despide viento Vaya con la casa Que despide viento...  "
"1";"288093";"Viento del Azur";"1";"A 18' Del Sol";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-viento-del-azur-lyrics";"  Dulce y hermosa Flor de la mañana Ya tu corola se despertó Tu perfume se disipó Abrazado al viento del azur  Que dulce espera De la madrugada Ya te cansaste de tiritar Tu destino cerrado esta O mi pasión o el aire te abrirán  Dulce y hermosa Flor de la mañana Ya tu corola se despertó Tu destino cerrado esta O mi pasión o el aire te abrirán  "
"1";"170480";"Telgopor";"2";"A 18' Del Sol";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-telgopor-lyrics";"  Instrumental  "
"1";"310106";"Viejas Mascarillas";"3";"A 18' Del Sol";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-viejas-mascarillas-lyrics";"  Vengan a ver Viejas mascarillas De la isla de Haiti  Vengan a dar Todas sus palabras En esta verdad  Que pasión en mi piel La eterna lava las cubrirá Sus blancas almas se quemarán Y los volcanes copularán Siglos destruídos bajo ese fuego  Cuanto dolor Viejas marionetas De la isla del sol  Que pasión en mi piel La eterna lava las quemará Sus blancas almas se cubrirán Y los volcanes copularán Siglos destruídos bajo ese fuego  Cuanto dolor Viejas mascarillas Viciadas al sol  "
"1";"331560";"A Dieciocho Minutos del Sol";"4";"A 18' Del Sol";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-a-dieciocho-minutos-del-sol-lyrics";"  Instrumental  "
